time,ax,ay,az,gx,gy,gz,vib,label
0.0,0.98681640625,0.00732421875,-0.201904296875,-0.7786259541984732,3.2900763358778624,0.7175572519083969,1.0072862596705323,0
0.01,0.999267578125,0.011962890625,-0.19677734375,-0.7022900763358778,2.648854961832061,0.3511450381679389,1.0185284121992937,0
0.02,0.97802734375,0.013427734375,-0.197021484375,-0.6870229007633588,2.8091603053435112,0.7938931297709924,0.9977651299170835,0
0.03,0.9833984375,0.012451171875,-0.19189453125,-0.7022900763358778,2.8396946564885495,0.6870229007633588,1.002023467630454,0
0.04,0.984375,0.00830078125,-0.19580078125,-0.7862595419847328,2.8244274809160306,0.7786259541984732,1.0036936731555453,0
0.05,0.980712890625,0.01171875,-0.18994140625,-0.5267175572519084,2.6412213740458017,0.7557251908396947,0.9990059262826388,0
0.06,0.983642578125,0.009521484375,-0.20068359375,-0.3435114503816794,2.66412213740458,0.8091603053435115,1.003950837922612,0
0.07,0.998779296875,0.0107421875,-0.19091796875,-0.6564885496183206,2.9083969465648853,0.7480916030534351,1.0169194408850832,0
0.08,0.9794921875,0.011962890625,-0.196533203125,-0.7404580152671756,2.648854961832061,0.7251908396946565,0.9990862605682321,0
0.09,0.98291015625,0.012939453125,-0.188720703125,-0.6030534351145038,2.6564885496183206,0.7786259541984732,1.0009472056480142,0
0.1,0.982421875,0.009033203125,-0.197265625,-0.8244274809160306,2.6946564885496183,0.5572519083969466,1.002071886664751,0
0.11,0.982666015625,0.01123046875,-0.19384765625,-0.4198473282442748,2.8396946564885495,0.7557251908396947,1.0016663793530636,0
0.12,0.99951171875,0.01123046875,-0.197021484375,-0.7251908396946565,2.4427480916030535,0.8473282442748091,1.0188067847498132,0
0.13,0.981689453125,0.0107421875,-0.1943359375,-0.6412213740458015,2.7480916030534353,0.6564885496183206,1.000797698625027,0
0.14,0.99658203125,0.00927734375,-0.195068359375,-0.6412213740458015,2.6717557251908395,0.7557251908396947,1.015536054971307,0
0.15,0.983642578125,0.006103515625,-0.197021484375,-0.732824427480916,2.9618320610687023,0.5877862595419847,1.0031986043195582,0
0.16,0.983642578125,0.007080078125,-0.1904296875,-0.7251908396946565,2.5801526717557253,0.8015267175572519,1.0019312924986425,0
0.17,0.96875,0.010009765625,-0.20263671875,-0.5725190839694656,2.7786259541984735,0.5572519083969466,0.9897668400656965,0
0.18,0.999755859375,0.008544921875,-0.1923828125,-0.7404580152671756,2.801526717557252,0.9847328244274809,1.0181335573439787,0
0.19,0.9814453125,0.00830078125,-0.1953125,-0.44274809160305345,2.6106870229007635,0.8320610687022901,1.0007251256233316,0
0.2,0.98193359375,0.01171875,-0.19677734375,-0.7709923664122137,2.648854961832061,0.6870229007633588,1.0015249545815912,0
0.21,0.98046875,0.01025390625,-0.19140625,-0.5190839694656488,2.648854961832061,0.6335877862595419,0.9990297617483719,0
0.22,0.99853515625,0.009765625,-0.19189453125,-0.4580152671755725,2.618320610687023,0.48854961832061067,1.0168536457241573,0
0.23,0.982177734375,0.008056640625,-0.192626953125,-0.5877862595419847,2.4580152671755724,0.6870229007633588,1.0009211529538125,0
0.24,0.981689453125,0.010009765625,-0.1953125,-0.7938931297709924,2.687022900763359,0.7633587786259542,1.0009801948295376,0
0.25,0.983642578125,0.01025390625,-0.19287109375,-0.3282442748091603,2.427480916030534,0.8931297709923665,1.002425619633747,0
0.26,0.979248046875,0.01025390625,-0.1982421875,-0.7175572519083969,2.7786259541984735,0.7480916030534351,0.9991655742701863,0
0.27,0.95654296875,0.006591796875,-0.812744140625,-1.6106870229007633,14.061068702290076,-0.6564885496183206,1.255217487518149,0
0.28,0.961669921875,-0.01513671875,-0.175048828125,-0.44274809160305345,0.1450381679389313,2.6793893129770994,0.9775889990796341,0
0.29,0.989990234375,0.011474609375,-0.173095703125,-0.07633587786259542,-1.6030534351145038,2.954198473282443,1.0050743521046164,0
0.3,1.04736328125,0.01123046875,-0.177978515625,-0.2748091603053435,-3.3053435114503817,1.3053435114503817,1.0624369714779272,0
0.31,1.03076171875,0.01171875,-0.19970703125,-0.45038167938931295,3.5114503816793894,1.0229007633587786,1.049995213452283,0
0.32,0.978271484375,0.0048828125,-0.197998046875,-0.9007633587786259,2.801526717557252,0.9312977099236641,0.9981193142933819,0
0.33,0.977783203125,0.011962890625,-0.194580078125,-0.5419847328244275,2.4732824427480917,0.8396946564885496,0.9970278380610151,0
0.34,0.981201171875,0.01318359375,-0.19091796875,-0.5267175572519084,2.5114503816793894,0.5343511450381679,0.9996895606260296,0
0.35,0.98388671875,0.00830078125,-0.191162109375,-0.6030534351145038,2.6793893129770994,0.9312977099236641,1.002319774504475,0
0.36,0.9970703125,0.0078125,-0.193359375,-0.7099236641221374,2.6564885496183206,0.03816793893129771,1.0156761743417477,0
0.37,0.851806640625,-0.164794921875,0.019775390625,-4.221374045801527,23.267175572519083,-8.65648854961832,0.8678265871491877,0
0.38,0.97802734375,0.031982421875,-0.1494140625,-0.6946564885496184,5.412213740458015,2.6259541984732824,0.989891369042293,0
0.39,1.042236328125,0.06201171875,-0.1025390625,3.854961832061069,-36.045801526717554,22.221374045801525,1.0491026052127554,0
0.4,0.8173828125,-0.126220703125,-0.326904296875,-3.6793893129770994,4.351145038167939,3.2748091603053435,0.889332754025802,0
0.41,1.06591796875,-0.006103515625,-0.210693359375,-0.22137404580152673,0.07633587786259542,0.5801526717557252,1.0865588160296862,0
0.42,0.921875,0.003173828125,-0.18359375,-0.6183206106870229,-1.4427480916030535,0.5190839694656488,0.9399841774461044,0
0.43,1.02880859375,0.03076171875,-0.17919921875,-0.5877862595419847,0.21374045801526717,0.9312977099236641,1.0447515331000559,0
0.44,1.000732421875,0.010009765625,-0.21875,-0.648854961832061,3.648854961832061,0.6335877862595419,1.02441062963036,0
0.45,0.974853515625,0.01171875,-0.193115234375,-0.5877862595419847,2.763358778625954,0.9083969465648855,0.9938662886805729,0
0.46,0.980224609375,0.007568359375,-0.1982421875,-0.5572519083969466,2.16793893129771,-52.603053435114504,1.000098760019622,0
0.47,0.3134765625,-0.361572265625,-1.076416015625,-18.83206106870229,136.9236641221374,-44.396946564885496,1.1779955420968333,0
0.48,0.710693359375,0.089599609375,0.146484375,-6.748091603053435,-29.671755725190838,29.0,0.7311434969819646,0
0.49,1.99993896484375,-0.228271484375,0.3994140625,7.717557251908397,-30.412213740458014,16.282442748091604,2.0521684450848108,0
0.5,0.6826171875,0.005615234375,-0.212890625,8.50381679389313,-136.14503816793894,63.61068702290076,0.7150665519658901,0
0.51,2.0,-0.748779296875,-0.816162109375,-2.4656488549618323,25.19083969465649,-15.320610687022901,2.286217623982474,0
0.52,1.89056396484375,0.8916015625,-0.688720703125,2.9160305343511452,-22.419847328244273,-3.854961832061069,2.2008002313547577,0
0.53,1.2900390625,0.027587890625,-0.390869140625,-0.15267175572519084,26.84732824427481,0.061068702290076333,1.348236091928243,0
0.54,0.682373046875,-0.010009765625,-0.218994140625,-1.015267175572519,9.755725190839694,1.015267175572519,0.7167228223919068,0
0.55,0.97998046875,0.00537109375,-0.19921875,-0.6793893129770993,3.1068702290076335,0.7480916030534351,1.0000393382918011,0
0.56,0.965576171875,0.0068359375,-0.188232421875,-0.6870229007633588,4.0,0.7938931297709924,0.9837761525770033,0
0.57,1.99993896484375,0.79052734375,1.99993896484375,5.206106870229007,209.93893129770993,-52.717557251908396,2.9367405754368243,0
0.58,1.1904296875,0.10107421875,-0.172607421875,-10.259541984732824,-40.19847328244275,-20.076335877862597,1.2071172936643748,0
0.59,-0.90576171875,0.150634765625,-0.11474609375,11.427480916030534,-34.79389312977099,3.7938931297709924,0.9253441466820529,0
0.6,-1.23779296875,-0.448974609375,-1.453125,-9.786259541984732,-66.54198473282443,39.12977099236641,1.9609390349971036,0
0.61,0.920654296875,0.32763671875,0.224365234375,18.435114503816795,9.664122137404581,-23.30534351145038,1.002641467436798,0
0.62,0.878173828125,-0.114501953125,-0.180419921875,-13.389312977099237,62.79389312977099,-69.68702290076335,0.9037982727813424,0
0.63,-1.987548828125,0.330322265625,-0.03857421875,-3.2519083969465647,8.19083969465649,-7.251908396946565,2.0151801690421793,0
0.64,0.595703125,0.23974609375,-0.43359375,1.0610687022900764,11.49618320610687,3.8091603053435112,0.7748186514547852,0
0.65,0.81494140625,0.0078125,-0.26025390625,-48.083969465648856,250.12977099236642,-33.70229007633588,0.8555247667340562,0
0.66,1.9931640625,-0.033203125,0.535400390625,-17.022900763358777,29.96946564885496,-41.20610687022901,2.0640879355862416,0
0.67,0.044677734375,0.381591796875,-0.461181640625,-3.3435114503816794,-33.221374045801525,100.87786259541984,0.600247369874072,0
0.68,1.99993896484375,0.9033203125,0.56640625,12.435114503816793,-20.30534351145038,6.847328244274809,2.266397910807908,0
0.69,1.99993896484375,1.326904296875,-1.99658203125,5.442748091603053,1.3435114503816794,-14.358778625954198,3.121981851913301,0
0.7,1.590087890625,0.00048828125,-0.99951171875,0.37404580152671757,29.076335877862597,-52.85496183206107,1.8781382841125998,0
0.71,1.09375,-0.0703125,0.131591796875,5.3816793893129775,-15.213740458015268,-13.557251908396946,1.103879210403494,0
0.72,1.35791015625,0.15771484375,-0.10009765625,-0.3511450381679389,6.8396946564885495,5.778625954198473,1.3706981816478525,0
0.73,1.99993896484375,0.69970703125,-1.17193603515625,-5.801526717557252,250.12977099236642,-47.64885496183206,2.421317794751183,0
0.74,0.26953125,0.134765625,0.05419921875,-15.610687022900763,-21.671755725190838,-26.625954198473284,0.3061803777535613,0
0.75,-1.173583984375,0.15771484375,0.11328125,12.717557251908397,-50.603053435114504,48.091603053435115,1.1895402397237975,0
0.76,-0.37506103515625,-0.19775390625,2.0,13.236641221374045,-121.73282442748092,23.03053435114504,2.0444503876420215,0
0.77,-1.0341796875,-0.273193359375,-0.168212890625,10.969465648854962,196.3969465648855,20.236641221374047,1.0828009116253152,1
0.78,1.99993896484375,0.044921875,0.5322265625,-7.770992366412214,19.572519083969464,-48.29007633587786,2.0700335629608455,1
0.79,1.49993896484375,-0.2158203125,-1.0830078125,1.1603053435114503,25.14503816793893,2.2442748091603053,1.8626060312047132,1
0.8,0.260986328125,0.11328125,-0.021484375,-1.2366412213740459,6.519083969465649,-0.816793893129771,0.28532101822135936,1
0.81,1.03076171875,0.03662109375,-0.19921875,-0.9236641221374046,5.4961832061068705,2.145038167938931,1.0504755759652211,1
0.82,0.78173828125,0.004638671875,-0.232177734375,-0.732824427480916,2.5267175572519083,-0.48854961832061067,0.8155015376981064,1
0.83,1.017333984375,0.0048828125,-0.195068359375,-0.6106870229007634,3.312977099236641,0.6946564885496184,1.0358783434609862,1
0.84,0.9716796875,0.010498046875,-0.200927734375,-0.6259541984732825,2.564885496183206,0.5725190839694656,0.9922920832745558,1
0.85,0.9794921875,0.011962890625,-0.20068359375,-0.6564885496183206,2.969465648854962,0.6946564885496184,0.9999109765004363,1
0.86,0.985595703125,0.009521484375,-0.199951171875,-0.816793893129771,2.3206106870229006,0.7022900763358778,1.005718658381832,1
0.87,0.983642578125,0.0068359375,-0.195068359375,-0.7557251908396947,2.8244274809160306,0.46564885496183206,1.0028215775356824,1
0.88,0.9775390625,0.00537109375,-0.19970703125,-0.45038167938931295,2.633587786259542,0.7938931297709924,0.9977446395206234,1
0.89,0.982666015625,0.010009765625,-0.201416015625,-0.7557251908396947,2.519083969465649,0.6335877862595419,1.0031456050955068,1
0.9,0.977783203125,0.011962890625,-0.197021484375,-0.6793893129770993,2.816793893129771,0.7557251908396947,0.9975071771024102,1
0.91,0.978759765625,0.003662109375,-0.197509765625,-0.8015267175572519,2.6106870229007635,0.7404580152671756,0.9984959676276224,1
0.92,-1.992919921875,1.99951171875,1.99993896484375,-0.7557251908396947,201.27480916030535,-61.213740458015266,3.4597012575546353,1
0.93,-0.014892578125,0.174560546875,-0.06591796875,-7.290076335877862,0.9770992366412213,19.61832061068702,0.1871853413401655,1
0.94,1.99993896484375,-0.188720703125,0.384033203125,-0.6259541984732825,-145.2824427480916,80.25190839694656,2.0452024026953253,1
0.95,1.997802734375,0.072021484375,-1.164794921875,-0.48854961832061067,-36.6412213740458,19.916030534351144,2.3136875479877554,1
0.96,0.072021484375,1.093994140625,1.99993896484375,41.80152671755725,-26.221374045801525,-10.801526717557252,2.2807380684843452,1
0.97,0.155517578125,-0.0556640625,-1.7841796875,-5.068702290076335,126.68702290076335,-32.20610687022901,1.7918095217537682,1
0.98,0.726806640625,-0.170654296875,-1.33349609375,0.12213740458015267,-40.458015267175576,7.8396946564885495,1.5282613042097897,1
0.99,0.87493896484375,-0.112060546875,-0.44384765625,-87.89312977099236,250.12977099236642,12.19083969465649,0.9874596195928191,1
1.0,-0.02294921875,0.224609375,-0.129150390625,-9.946564885496183,24.68702290076336,-15.427480916030534,0.26010740354268286,1
1.01,0.2919921875,0.088623046875,0.040283203125,4.068702290076335,-74.48091603053435,111.58778625954199,0.30779249252126606,1
1.02,1.99993896484375,-0.35498046875,-1.9873046875,14.435114503816793,-142.98473282442748,-0.6564885496183206,2.8416802982133182,1
1.03,-0.96337890625,0.04833984375,0.487548828125,-16.85496183206107,-50.725190839694655,22.923664122137403,1.08080503205124,1
1.04,-1.50830078125,0.0166015625,1.19140625,5.755725190839694,123.74809160305344,-11.900763358778626,1.922159127423082,1
1.05,1.63623046875,0.388427734375,0.656982421875,0.8625954198473282,4.145038167938932,6.862595419847328,1.8054783727174029,1
1.06,0.76708984375,-0.14111328125,-0.1572265625,-2.9389312977099236,23.47328244274809,-11.244274809160306,0.795650663598735,1
1.07,1.997314453125,1.104736328125,1.98828125,-48.732824427480914,250.12977099236642,-70.1526717557252,3.0270397599705703,1
1.08,-0.172119140625,0.27197265625,0.3955078125,-27.16793893129771,-27.251908396946565,9.793893129770993,0.5099221058805985,1
1.09,0.744873046875,-0.32177734375,-0.291259765625,-1.1755725190839694,-185.64885496183206,47.656488549618324,0.8620955666186791,1
1.1,0.87493896484375,-0.54052734375,-1.265625,-3.49618320610687,55.587786259541986,5.595419847328245,1.6307957082873021,1
1.11,1.65618896484375,-0.674560546875,0.1044921875,-12.351145038167939,162.1908396946565,-37.50381679389313,1.7913437514667716,1
1.12,-0.2578125,-0.11279296875,-1.379150390625,-3.015267175572519,74.09923664122137,-42.16030534351145,1.4075671703037047,1
1.13,0.43115234375,0.346435546875,-0.113525390625,-3.931297709923664,-17.549618320610687,22.419847328244273,0.5646219496054482,1
1.14,0.000244140625,0.216552734375,0.444091796875,-2.435114503816794,42.51145038167939,-3.7099236641221376,0.49407759554709657,1
1.15,1.228271484375,0.0810546875,-0.219970703125,-33.11450381679389,248.5801526717557,-6.282442748091603,1.2504430462551246,1
1.16,1.174560546875,-0.052001953125,0.226318359375,3.3893129770992365,-44.37404580152672,21.885496183206108,1.1972955696879135,1
1.17,-1.988037109375,-0.098876953125,-0.368408203125,4.778625954198473,-51.99236641221374,4.595419847328245,2.02430057161509,1
1.18,1.19189453125,0.001953125,-0.14404296875,-5.251908396946565,25.38167938931298,-17.366412213740457,1.2005685174812957,1
1.19,0.969482421875,0.026123046875,-0.3427734375,-0.16793893129770993,11.213740458015268,9.725190839694656,1.028626370145261,1
1.2,0.895751953125,-0.00927734375,-0.2412109375,0.5190839694656488,-6.587786259541985,3.50381679389313,0.9277070372719702,1
1.21,1.01611328125,-0.011962890625,-0.2001953125,-2.053435114503817,9.229007633587786,-5.190839694656488,1.0357159235194369,1
1.22,1.02490234375,0.0234375,-0.180419921875,-0.6564885496183206,0.9236641221374046,2.3969465648854964,1.0409252993562383,1
1.23,0.992919921875,0.00537109375,-0.197021484375,1.8625954198473282,-0.5267175572519084,2.3053435114503817,1.0122925887359127,1
1.24,0.974365234375,0.004638671875,-0.205078125,-0.916030534351145,5.099236641221374,-0.9923664122137404,0.9957239399496872,1
1.25,0.99072265625,0.01806640625,-0.189697265625,-0.5877862595419847,2.6106870229007635,0.9923664122137404,1.0088819699189036,1
1.26,0.96875,0.006591796875,-0.19921875,-0.44274809160305345,1.7404580152671756,1.465648854961832,0.9890440458531682,1
1.27,0.980712890625,0.001953125,-0.19775390625,-0.9236641221374046,2.648854961832061,0.4732824427480916,1.000453994930523,1
1.28,0.984619140625,0.007568359375,-0.19775390625,-0.8244274809160306,2.633587786259542,0.6259541984732825,1.0043100813921348,1
